Rank,Word,Word in English,Happiness Score,Standard Deviation of Ratings
4993.0,dozen,dozen,5.46,1.11
4994.0,enough,enough,5.46,1.4
4995.0,equation,equation,5.46,1.5
4996.0,expectations,expectations,5.46,1.54
4997.0,explain,explain,5.46,1.34
4998.0,followed,followed,5.46,1.22
4999.0,fox,fox,5.46,1.72
5000.0,further,further,5.46,1.11
5001.0,gears,gears,5.46,0.89
5002.0,guts,guts,5.46,1.93
5003.0,helen,helen,5.46,1.01
5004.0,index,index,5.46,1.23
5005.0,instructions,instructions,5.0,0.0
5006.0,jeffrey,jeffrey,5.46,1.05
5007.0,jerry,jerry,5.46,1.99
5008.0,lafayette,lafayette,5.46,1.58
5009.0,laid,laid,5.46,1.23
5010.0,let's,let's,5.46,1.01
5011.0,linked,linked,5.46,1.4
5012.0,list,list,5.46,0.86
5013.0,local,local,5.46,1.36
5014.0,loop,loop,5.46,1.31
5015.0,manufacturers,manufacturers,5.46,1.15
5016.0,math,math,5.46,1.95
5017.0,matthew,matthew,5.46,1.03
5018.0,meeting,meeting,5.46,1.34
5019.0,megan,megan,5.46,1.27
5020.0,mornin,mornin,5.46,1.68
5021.0,needed,needed,5.0,0.0
5022.0,object,object,5.46,1.03
5023.0,organ,organ,5.46,1.66
5024.0,particularly,particularly,5.46,1.27
5025.0,philly,philly,5.46,1.55
5026.0,process,process,5.46,1.11
5027.0,projects,projects,5.46,1.59
5028.0,pulls,pulls,5.46,1.15
5029.0,quote,quote,5.46,0.91
5030.0,rebecca,rebecca,5.46,1.34
5031.0,reform,reform,5.46,1.34
5032.0,religious,religious,5.46,2.01
5033.0,richmond,richmond,5.46,1.09
5034.0,sandra,sandra,5.46,0.93
5035.0,segment,segment,5.46,1.49
5036.0,sent,sent,5.46,0.91
5037.0,series,series,5.46,0.93
5038.0,serve,serve,5.46,1.31
5039.0,sharon,sharon,5.46,0.97
5040.0,shipping,shipping,5.46,1.31
5041.0,shoulder,shoulder,5.46,1.22
5042.0,stacks,stacks,5.46,1.33
5043.0,statements,statements,5.46,0.97
5044.0,surrounding,surrounding,5.46,1.23
5045.0,therapy,therapy,5.46,1.53
5046.0,thy,thy,5.46,1.16
5047.0,twitter,twitter,5.46,1.91
5048.0,uno,uno,5.46,0.95
5049.0,vincent,vincent,5.46,0.93
5050.0,watched,watched,5.46,1.27
5051.0,wide,wide,5.46,1.33
5052.0,william,william,5.46,1.05
5053.0,dome,dome,5.46,1.32
5054.0,filter,filter,5.46,1.27
5055.0,notions,notions,5.46,1.13
5056.0,unfold,unfold,5.46,1.32
5057.0,administered,administered,5.45,1.56
5058.0,furthermore,furthermore,5.45,1.47
5059.0,situations,situations,5.45,1.14
5060.0,sociology,sociology,5.45,1.46
5061.0,subsequent,subsequent,5.45,1.23
5062.0,sway,sway,5.45,1.21
5063.0,wrists,wrists,5.45,1.34
5064.0,drawers,drawers,5.45,1.32
5065.0,undoubtedly,undoubtedly,5.45,1.46
5066.0,2nite,2nite,5.44,1.79
5067.0,amp,amp,5.44,1.25
5068.0,anita,anita,5.44,1.3
5069.0,area,area,5.44,0.88
5070.0,arthur,arthur,5.44,1.09
5071.0,assigned,assigned,5.44,1.23
5072.0,aug,aug,5.44,1.37
5073.0,axis,axis,5.44,1.4
5074.0,battery,battery,5.44,1.2
5075.0,beside,beside,5.44,0.99
5076.0,bob,bob,5.44,1.16
5077.0,brown,brown,5.44,1.28
5078.0,calculation,calculation,5.44,1.2
5079.0,carolina,carolina,5.44,1.51
5080.0,carried,carried,5.44,1.11
5081.0,centres,centres,5.44,1.23
5082.0,chair,chair,5.44,1.25
5083.0,charter,charter,5.44,0.93
5084.0,columbia,columbia,5.44,1.47
5085.0,company,company,5.44,1.58
5086.0,consist,consist,5.44,1.28
5087.0,cope,cope,5.44,1.61
5088.0,counter,counter,5.44,1.18
5089.0,curtains,curtains,5.44,1.37
5090.0,deck,deck,5.44,1.39
5091.0,den,den,5.44,1.34
5092.0,doors,doors,5.44,1.07
5093.0,earl,earl,5.44,1.09
5094.0,editors,editors,5.44,1.18
5095.0,evelyn,evelyn,5.44,1.03
5096.0,fisher,fisher,5.44,1.26
5097.0,flow,flow,5.44,1.59
5098.0,georgia,georgia,5.44,1.28
5099.0,i'd,i'd,5.44,0.81
5100.0,imports,imports,5.44,1.49
5101.0,jay,jay,5.44,1.13
5102.0,joel,joel,5.44,1.01
5103.0,jordan,jordan,5.44,1.75
5104.0,kong,kong,5.44,1.18
5105.0,lab,lab,5.44,1.54
5106.0,lateral,lateral,5.44,1.26
5107.0,mass,mass,5.44,1.11
5108.0,meant,meant,5.44,0.99
5109.0,metal,metal,5.44,1.28
5110.0,mister,mister,5.44,1.43
5111.0,montana,montana,5.44,1.28
5112.0,moore,moore,5.44,1.59
5113.0,noche,noche,5.44,1.18
5114.0,nov,nov,5.44,1.25
5115.0,operating,operating,5.44,1.42
5116.0,overall,overall,5.44,1.21
5117.0,passes,passes,5.44,1.49
5118.0,passing,passing,5.44,1.74
5119.0,paul,paul,5.44,1.21
5120.0,phrase,phrase,5.44,0.84
5121.0,possess,possess,5.44,1.59
5122.0,quantitative,quantitative,5.44,1.4
5123.0,recently,recently,5.44,1.11
5124.0,refers,refers,5.44,1.16
5125.0,represent,represent,5.44,1.05
5126.0,saw,saw,5.44,0.81
5127.0,search,search,5.44,1.18
5128.0,sept,sept,5.44,1.03
5129.0,seventy,seventy,5.44,1.57
5130.0,signal,signal,5.44,0.97
5131.0,solomon,solomon,5.44,1.3
5132.0,stations,stations,5.44,0.91
5133.0,storage,storage,5.44,1.07
5134.0,street,street,5.44,0.84
5135.0,subject,subject,5.44,1.03
5136.0,submit,submit,5.44,1.5
5137.0,surround,surround,5.44,1.4
5138.0,ten,ten,5.44,1.2
5139.0,tenants,tenants,5.44,1.16
5140.0,thurs,thurs,5.44,1.36
5141.0,tone,tone,5.44,0.86
5142.0,tongue,tongue,5.44,1.09
5143.0,trunk,trunk,5.44,0.97
5144.0,tweeted,tweeted,5.44,1.69
5145.0,versions,versions,5.44,1.03
5146.0,wagner,wagner,5.44,0.97
5147.0,wax,wax,5.44,1.2
5148.0,wilson,wilson,5.44,0.79
5149.0,worked,worked,5.44,1.58
5150.0,yen,yen,5.44,1.43
5151.0,zion,zion,5.44,1.53
5152.0,measurements,measurements,5.44,1.6
5153.0,reactions,reactions,5.44,0.97
5154.0,adjacent,adjacent,5.43,1.14
5155.0,bailar,bailar,5.43,1.04
5156.0,kara,kara,5.43,1.34
5157.0,modes,modes,5.43,1.21
5158.0,proposition,proposition,5.43,1.46
5159.0,remainder,remainder,5.43,1.24
5160.0,steam,steam,5.43,1.44
5161.0,10am,10am,5.42,1.16
5162.0,again,again,5.42,1.26
5163.0,also,also,5.42,1.03
5164.0,ashley,ashley,5.42,1.25
5165.0,aye,aye,5.42,1.64
5166.0,background,background,5.42,1.21
5167.0,bailey,bailey,5.42,1.16
5168.0,barrel,barrel,5.42,1.29
5169.0,bedford,bedford,5.42,1.23
5170.0,booth,booth,5.42,1.11
5171.0,bowl,bowl,5.42,1.26
5172.0,businessman,businessman,5.42,1.39
5173.0,calls,calls,5.42,1.03
5174.0,came,came,5.42,1.42
5175.0,carolyn,carolyn,5.42,1.47
5176.0,category,category,5.42,1.5
5177.0,centre,centre,5.42,0.84
5178.0,chip,chip,5.42,1.05
5179.0,com,com,5.42,1.07
5180.0,comprehensive,comprehensive,5.42,1.39
5181.0,compromise,compromise,5.42,1.82
5182.0,conductor,conductor,5.42,1.36
5183.0,course,course,5.42,1.37
5184.0,crow,crow,5.42,1.68
5185.0,dennis,dennis,5.42,0.95
5186.0,derived,derived,5.42,1.21
5187.0,duration,duration,5.42,1.25
5188.0,enzyme,enzyme,5.42,1.26
5189.0,ever,ever,5.42,1.01
5190.0,financial,financial,5.42,1.79
5191.0,floors,floors,5.42,0.84
5192.0,frances,frances,5.42,1.18
5193.0,gene,gene,5.42,0.97
5194.0,going,going,5.42,1.16
5195.0,gotten,gotten,5.42,1.39
5196.0,he,he,5.42,0.91
5197.0,himself,himself,5.42,0.97
5198.0,hockey,hockey,5.42,1.68
5199.0,hopkins,hopkins,5.42,0.84
5200.0,initial,initial,5.42,1.05
5201.0,inner,inner,5.42,1.03
5202.0,instance,instance,5.42,1.11
5203.0,jeanne,jeanne,5.42,1.03
5204.0,jeremy,jeremy,5.42,1.14
5205.0,jr,jr,5.42,1.34
5206.0,julia,julia,5.42,1.11
5207.0,julie,julie,5.42,1.18
5208.0,listenin,listenin,5.42,1.54
5209.0,livingston,livingston,5.42,0.93
5210.0,memphis,memphis,5.42,1.57
5211.0,mentioned,mentioned,5.42,1.11
5212.0,mercury,mercury,5.42,1.54
5213.0,mini,mini,5.42,1.07
5214.0,monthly,monthly,5.42,0.91
5215.0,nine,nine,5.42,1.13
5216.0,note,note,5.0,0.0
5217.0,nowadays,nowadays,5.42,1.46
5218.0,om,om,5.42,1.62
5219.0,oprah,oprah,5.42,2.05
5220.0,pasa,pasa,5.42,1.16
5221.0,penn,penn,5.42,1.29
5222.0,peter,peter,5.42,1.05
5223.0,point,point,5.42,0.91
5224.0,polls,polls,5.42,1.28
5225.0,presentation,presentation,5.42,1.58
5226.0,primarily,primarily,5.42,0.95
5227.0,ranks,ranks,5.42,1.68
5228.0,references,references,5.42,1.47
5229.0,resulting,resulting,5.42,1.21
5230.0,riley,riley,5.42,1.14
5231.0,rolled,rolled,5.42,1.36
5232.0,roof,roof,5.42,1.01
5233.0,sam,sam,5.42,1.29
5234.0,sean,sean,5.42,0.93
5235.0,secretary,secretary,5.42,1.31
5236.0,select,select,5.42,1.25
5237.0,signals,signals,5.42,1.14
5238.0,snl,snl,5.42,1.29
5239.0,spencer,spencer,5.42,1.47
5240.0,state's,state's,5.42,0.99
5241.0,subjects,subjects,5.42,1.01
5242.0,tables,tables,5.42,0.84
5243.0,tell,tell,5.42,1.03
5244.0,terry,terry,5.42,1.16
5245.0,theory,theory,5.42,1.49
5246.0,tom,tom,5.42,1.34
5247.0,topic,topic,5.42,0.88
5248.0,toss,toss,5.42,1.37
5249.0,treasury's,treasury's,5.42,1.54
5250.0,tweets,tweets,5.42,1.97
5251.0,yorkers,yorkers,5.42,1.37
5252.0,you'll,you'll,5.42,1.31
5253.0,calculated,calculated,5.42,1.4
5254.0,configuration,configuration,5.42,1.41
5255.0,inhabitants,inhabitants,5.42,1.44
5256.0,statute,statute,5.42,1.66
5257.0,interlude,interlude,5.41,1.41
5258.0,clerk,clerk,5.41,1.35
5259.0,constitutes,constitutes,5.41,1.37
5260.0,cylinder,cylinder,5.41,1.21
5261.0,knocks,knocks,5.41,1.59
5262.0,ratio,ratio,5.41,1.43
5263.0,tissue,tissue,5.41,1.48
5264.0,variables,variables,5.41,1.24
5265.0,vector,vector,5.41,1.1
5266.0,vols,vols,5.41,1.46
5267.0,whassup,whassup,5.41,1.79
5268.0,width,width,5.41,0.93
5269.0,absolute,absolute,5.4,1.62
5270.0,ah,ah,5.4,1.21
5271.0,alison,alison,5.4,1.11
5272.0,anne,anne,5.4,1.14
5273.0,arabia,arabia,5.4,1.64
5274.0,arkansas,arkansas,5.4,1.23
5275.0,boldface,boldface,5.4,1.09
5276.0,cast,cast,5.4,1.37
5277.0,chamber,chamber,5.4,1.37
5278.0,china,china,5.4,1.7
5279.0,claimed,claimed,5.4,1.18
5280.0,conquest,conquest,5.4,2.11
5281.0,consecutive,consecutive,5.4,1.16
5282.0,daily,daily,5.0,0.0
5283.0,dana,dana,5.4,1.05
5284.0,definitions,definitions,5.4,1.2
5285.0,distribution,distribution,5.4,0.97
5286.0,dna,dna,5.4,1.36
5287.0,document,document,5.4,1.23
5288.0,each,each,5.4,0.99
5289.0,earlier,earlier,5.4,1.23
5290.0,embassy,embassy,5.4,1.34
5291.0,esp,esp,5.4,1.14
5292.0,estimate,estimate,5.4,0.99
5293.0,fam,fam,5.4,1.62
5294.0,figured,figured,5.4,1.18
5295.0,fuel,fuel,5.4,1.18
5296.0,gulf,gulf,5.4,1.71
5297.0,headquarters,headquarters,5.4,1.01
5298.0,healthcare,healthcare,5.4,2.06
5299.0,hee,hee,5.4,1.5
5300.0,holds,holds,5.4,1.07
5301.0,inside,inside,5.4,0.73
5302.0,intent,intent,5.4,1.46
5303.0,jan,jan,5.4,1.14
5304.0,johnson,johnson,5.4,1.37
5305.0,joseph,joseph,5.4,1.62
5306.0,lah,lah,5.4,1.23
5307.0,lawrence,lawrence,5.4,1.34
5308.0,lick,lick,5.4,1.56
5309.0,lou,lou,5.4,1.31
5310.0,lung,lung,5.0,0.0
5311.0,main,main,5.4,1.21
5312.0,malcolm,malcolm,5.4,1.01
5313.0,margaret,margaret,5.4,1.23
5314.0,matter,matter,5.4,1.01
5315.0,mexican,mexican,5.4,1.53
5316.0,ministers,ministers,5.4,1.77
5317.0,mixtape,mixtape,5.4,1.05
5318.0,nancy,nancy,5.4,1.32
5319.0,oakland,oakland,5.4,1.39
5320.0,obedience,obedience,5.4,1.62
5321.0,one,one,5.0,0.0
5322.0,paula,paula,5.4,1.34
5323.0,picks,picks,5.4,1.36
5324.0,processes,processes,5.4,1.48
5325.0,putting,putting,5.4,1.09
5326.0,ranging,ranging,5.4,0.88
5327.0,reminds,reminds,5.4,1.2
5328.0,reorganization,reorganization,5.4,1.48
5329.0,represents,represents,5.4,0.88
5330.0,rien,rien,5.4,1.16
5331.0,riverdale,riverdale,5.4,1.4
5332.0,sarah,sarah,5.4,1.63
5333.0,seen,seen,5.4,1.2
5334.0,statistical,statistical,5.4,1.26
5335.0,stayed,stayed,5.4,1.25
5336.0,stomach,stomach,5.4,1.07
5337.0,string,string,5.4,1.09
5338.0,sushi,sushi,5.4,2.25
5339.0,tap,tap,5.4,1.23
5340.0,testament,testament,5.4,1.54
5341.0,thee,thee,5.4,1.07
5342.0,they'll,they'll,5.4,1.28
5343.0,transfer,transfer,4.6,0.8
5344.0,two,two,5.0,0.0
5345.0,xxx,xxx,5.4,1.85
5346.0,origins,origins,5.4,1.51
5347.0,actin,actin,5.39,1.37
5348.0,cielo,cielo,5.39,1.52
5349.0,defence,defence,5.39,1.52
5350.0,dub,dub,5.39,1.26
5351.0,empirical,empirical,5.39,1.48
5352.0,explicitly,explicitly,5.39,1.48
5353.0,jive,jive,5.39,1.95
5354.0,reprinted,reprinted,5.39,1.13
5355.0,spins,spins,5.39,1.47
5356.0,ahh,ahh,5.38,1.43
5357.0,am,am,5.38,1.09
5358.0,announcement,announcement,5.38,1.43
5359.0,arms,arms,5.38,0.99
5360.0,baltimore,baltimore,5.38,1.19
5361.0,basis,basis,5.38,1.01
5362.0,butler,butler,5.38,1.6
5363.0,camino,camino,5.38,1.44
5364.0,carved,carved,5.38,1.31
5365.0,clark,clark,5.38,1.18
5366.0,coefficient,coefficient,5.38,1.56
5367.0,comp,comp,5.38,0.95
5368.0,control,control,5.38,1.48
5369.0,copy,copy,5.38,1.07
5370.0,core,core,5.38,1.09
5371.0,curriculum,curriculum,5.38,1.48
5372.0,dec,dec,5.38,1.35
5373.0,deemed,deemed,5.38,1.44
5374.0,detective,detective,5.38,1.54
5375.0,different,different,5.38,1.24
5376.0,doctrine,doctrine,5.38,1.7
5377.0,door,door,5.38,1.21
5378.0,files,files,5.38,1.43
5379.0,following,following,5.38,1.64
5380.0,grams,grams,5.38,0.95
5381.0,hp,hp,5.38,1.43
5382.0,hudson,hudson,5.38,1.24
5383.0,i'll,i'll,5.38,1.29
5384.0,industry,industry,5.38,1.31
5385.0,items,items,5.38,1.54
5386.0,jamie,jamie,5.38,0.97
5387.0,jesse,jesse,5.38,1.44
5388.0,latin,latin,5.38,1.38
5389.0,let,let,5.38,1.01
5390.0,lite,lite,5.38,1.43
5391.0,lookin,lookin,5.38,1.37
5392.0,machine,machine,5.38,1.26
5393.0,manner,manner,5.38,1.35
5394.0,mit,mit,5.38,1.26
5395.0,nelson,nelson,5.38,1.28
5396.0,nitrogen,nitrogen,5.38,1.44
5397.0,nucleus,nucleus,5.38,1.46
5398.0,official,official,5.38,1.03
5399.0,overtime,overtime,5.38,1.95
5400.0,personnel,personnel,5.38,1.1
5401.0,pitching,pitching,5.38,1.43
5402.0,projected,projected,5.38,1.29
5403.0,province,province,5.38,1.48
5404.0,rope,rope,5.38,1.26
5405.0,said,said,5.38,0.9
5406.0,second,second,5.38,1.19
5407.0,securities,securities,5.38,2.05
5408.0,send,send,5.38,1.35
5409.0,sensitivity,sensitivity,5.38,1.77
5410.0,shall,shall,5.38,1.24
5411.0,soldiers,soldiers,5.38,1.64
5412.0,standards,standards,5.38,1.09
5413.0,statistically,statistically,5.38,1.41
5414.0,steps,steps,5.38,1.12
5415.0,steve,steve,5.38,0.9
5416.0,tan,tan,5.38,1.71
5417.0,technical,technical,5.38,1.6
5418.0,text,text,5.38,1.32
5419.0,thread,thread,5.38,1.35
5420.0,tierra,tierra,5.38,1.61
5421.0,timbaland,timbaland,5.38,1.5
5422.0,tricks,tricks,5.38,1.52
5423.0,tunnel,tunnel,5.38,1.46
5424.0,twelve,twelve,5.38,1.16
5425.0,wants,wants,5.38,1.32
5426.0,wednesday,wednesday,5.38,1.34
5427.0,whew,whew,5.38,1.19
5428.0,wordpress,wordpress,5.38,1.21
5429.0,would,would,5.38,0.85
5430.0,yards,yards,5.38,0.92
5431.0,year,year,5.0,0.0
5432.0,yesterday's,yesterday's,5.38,1.47
5433.0,comparison,comparison,5.37,1.22
5434.0,ella,ella,5.37,1.6
5435.0,givin,givin,5.37,1.25
5436.0,hem,hem,5.37,1.22
5437.0,parish,parish,5.37,1.7
5438.0,silently,silently,5.37,1.55
5439.0,sits,sits,5.37,1.09
5440.0,whispering,whispering,5.37,1.63
5441.0,illusions,illusions,5.36,1.81
5442.0,asked,asked,5.36,1.27
5443.0,bee,bee,5.36,1.65
5444.0,briefing,briefing,5.36,1.26
5445.0,britney,britney,5.36,1.68
5446.0,capitol,capitol,5.36,1.29
5447.0,caps,caps,5.36,1.03
5448.0,claire,claire,5.36,1.55
5449.0,clip,clip,5.36,1.26
5450.0,clips,clips,5.36,1.17
5451.0,colonial,colonial,5.36,1.35
5452.0,constitute,constitute,5.36,1.14
5453.0,contracts,contracts,5.36,1.24
5454.0,covering,covering,5.36,0.88
5455.0,customs,customs,5.36,1.64
5456.0,dash,dash,5.36,1.48
5457.0,delta,delta,5.36,1.05
5458.0,dishes,dishes,5.36,1.82
5459.0,economic,economic,5.36,1.69
5460.0,edit,edit,5.36,1.17
5461.0,eileen,eileen,5.36,1.21
5462.0,establishment,establishment,5.36,1.29
5463.0,finger,finger,5.36,1.17
5464.0,georgetown,georgetown,5.36,1.47
5465.0,gloria,gloria,5.36,1.47
5466.0,greene,greene,5.36,1.05
5467.0,gud,gud,5.36,1.56
5468.0,hall,hall,5.36,1.21
5469.0,hay,hay,5.36,1.48
5470.0,heard,heard,5.36,0.8
5471.0,jimmy,jimmy,5.36,1.12
5472.0,linear,linear,5.36,1.19
5473.0,liquor,liquor,5.36,2.28
5474.0,listing,listing,5.36,1.01
5475.0,lmaoo,lmaoo,5.36,1.89
5476.0,mason,mason,5.36,0.94
5477.0,miller,miller,5.36,1.03
5478.0,milwaukee,milwaukee,5.36,1.17
5479.0,monde,monde,5.36,1.27
5480.0,mouse,mouse,5.36,1.96
5481.0,moving,moving,5.36,1.5
5482.0,msn,msn,5.36,1.75
5483.0,nba,nba,5.36,1.85
5484.0,nude,nude,5.36,1.97
5485.0,nuestro,nuestro,5.36,1.32
5486.0,overview,overview,5.36,1.44
5487.0,oz,oz,5.36,1.51
5488.0,pattern,pattern,5.36,1.77
5489.0,port,port,5.36,1.44
5490.0,possession,possession,5.36,1.99
5491.0,press,press,5.36,1.22
5492.0,principal,principal,5.36,1.4
5493.0,pronto,pronto,5.36,1.24
5494.0,quiero,quiero,5.36,0.98
5495.0,rabbi,rabbi,5.36,1.45
5496.0,reposing,reposing,5.36,1.54
5497.0,russell,russell,5.36,1.38
5498.0,same,same,5.36,1.27
5499.0,si,si,5.36,1.43
5500.0,sim,sim,5.36,0.96
5501.0,sit,sit,5.36,1.22
5502.0,sold,sold,5.36,1.29
5503.0,sounded,sounded,5.36,1.05
5504.0,staff,staff,5.0,0.0
5505.0,standing,standing,5.36,0.85
5506.0,stocks,stocks,5.36,1.29
5507.0,structure,structure,5.36,1.38
5508.0,stuart,stuart,5.36,1.38
5509.0,subsequently,subsequently,5.36,1.16
5510.0,sympathy,sympathy,5.36,1.91
5511.0,taiwan,taiwan,5.36,1.27
5512.0,target,target,5.36,1.52
5513.0,teeth,teeth,5.36,1.87
5514.0,trenton,trenton,5.36,1.35
5515.0,tres,tres,5.36,1.52
5516.0,trucks,trucks,5.36,1.66
5517.0,tuesdays,tuesdays,5.36,1.14
5518.0,tummy,tummy,5.36,1.38
5519.0,tweeting,tweeting,5.36,1.97
5520.0,verb,verb,5.36,1.16
5521.0,vest,vest,5.36,1.14
5522.0,wakes,wakes,5.36,1.68
5523.0,walter,walter,5.36,1.43
5524.0,we'd,we'd,5.36,1.16
5525.0,westchester,westchester,5.36,1.4
5526.0,wi,wi,5.36,0.88
5527.0,wright,wright,5.36,0.98
5528.0,you'd,you'd,5.36,1.16
5529.0,yugoslavia,yugoslavia,5.36,1.38
5530.0,emperor,emperor,5.35,2.06
5531.0,thesis,thesis,5.35,1.85
5532.0,chevy,chevy,5.35,1.71
5533.0,della,della,5.35,1.18
5534.0,finite,finite,5.35,1.45
5535.0,loot,loot,5.35,2.09
5536.0,motive,motive,5.35,1.49
5537.0,define,define,5.34,1.07
5538.0,adams,adams,5.34,1.08
5539.0,advised,advised,5.34,1.7
5540.0,andrea,andrea,5.34,1.22
5541.0,anonymity,anonymity,5.34,1.33
5542.0,anthony,anthony,5.34,1.47
5543.0,anything,anything,5.34,1.02
5544.0,anywhere,anywhere,5.34,1.29
5545.0,arc,arc,5.34,1.17
5546.0,areas,areas,5.34,1.02
5547.0,ay,ay,5.34,0.96
5548.0,backs,backs,5.34,1.44
5549.0,bros,bros,5.34,1.53
5550.0,campaign,campaign,5.34,1.55
5551.0,candidate,candidate,5.34,1.1
5552.0,carter,carter,5.34,1.61
5553.0,checked,checked,5.34,1.14
5554.0,classified,classified,5.34,1.45
5555.0,colts,colts,5.34,1.59
5556.0,comparable,comparable,5.34,1.26
5557.0,crossing,crossing,5.34,1.33
5558.0,currently,currently,5.34,0.82
5559.0,denver,denver,5.34,1.49
5560.0,ding,ding,5.34,1.6
5561.0,doctor,doctor,5.34,1.62
5562.0,drank,drank,5.34,1.47
5563.0,editorial,editorial,5.34,1.36
5564.0,flick,flick,5.34,1.36
5565.0,fur,fur,5.34,1.73
5566.0,gear,gear,5.34,1.29
5567.0,geek,geek,5.34,1.89
5568.0,german,german,5.34,1.39
5569.0,giant,giant,5.34,1.19
5570.0,giants,giants,5.34,1.49
5571.0,hampton,hampton,5.34,1.33
5572.0,harold,harold,5.34,1.15
5573.0,ily,ily,5.34,1.57
5574.0,iron,iron,5.34,1.35
5575.0,karen,karen,5.34,1.38
5576.0,korea,korea,5.34,1.38
5577.0,liebe,liebe,5.34,1.39
5578.0,lillian,lillian,5.34,1.47
5579.0,log,log,5.34,0.96
5580.0,manufacturer,manufacturer,5.34,1.02
5581.0,massive,massive,5.34,1.29
5582.0,maureen,maureen,5.34,0.8
5583.0,mc,mc,5.34,1.39
5584.0,middle,middle,5.34,0.72
5585.0,moderate,moderate,4.6,0.8
5586.0,nog,nog,5.34,1.14
5587.0,noticed,noticed,5.34,1.42
5588.0,occurred,occurred,5.34,1.02
5589.0,ohhhh,ohhhh,5.34,1.97
5590.0,orleans,orleans,5.34,1.26
5591.0,ounce,ounce,5.34,0.96
5592.0,pack,pack,5.34,1.27
5593.0,percent,percent,5.34,0.92
5594.0,phil,phil,5.34,1.12
5595.0,physician,physician,5.34,1.84
5596.0,rate,rate,5.0,0.0
5597.0,regional,regional,5.34,0.82
5598.0,request,request,5.34,1.22
5599.0,revolution,revolution,5.34,1.39
5600.0,rihanna,rihanna,5.34,1.98
5601.0,roosevelt,roosevelt,5.34,1.87
5602.0,session,session,5.34,1.12
5603.0,six,six,5.34,1.15
5604.0,sullivan,sullivan,5.34,0.89
5605.0,surgeon,surgeon,5.34,1.62
5606.0,susan,susan,5.34,1.27
5607.0,sylvia,sylvia,5.34,1.32
5608.0,then,then,5.34,0.75
5609.0,they're,they're,5.34,1.1
5610.0,thinkin,thinkin,5.34,1.1
5611.0,tmrw,tmrw,5.34,1.0
5612.0,transmitted,transmitted,5.34,1.57
5613.0,tube,tube,5.34,1.29
5614.0,typing,typing,5.34,1.21
5615.0,upon,upon,5.34,0.69
5616.0,walmart,walmart,5.34,2.27
5617.0,whitman,whitman,5.34,0.8
5618.0,whitney,whitney,5.34,1.17
5619.0,wider,wider,5.34,1.04
5620.0,within,within,4.4,1.2
5621.0,yo,yo,5.34,1.67
5622.0,blink,blink,5.33,1.43
5623.0,noches,noches,5.33,1.34
5624.0,threshold,threshold,5.33,1.48
5625.0,bringin,bringin,5.33,1.48
5626.0,tutti,tutti,5.33,1.48
5627.0,verdad,verdad,5.33,1.13
5628.0,abraham,abraham,5.32,1.5
5629.0,alter,alter,5.32,1.25
5630.0,andre,andre,5.32,1.22
5631.0,beep,beep,5.32,1.52
5632.0,bench,bench,5.32,1.04
5633.0,bucket,bucket,5.32,1.19
5634.0,calif,calif,5.32,1.33
5635.0,chin,chin,5.32,0.98
5636.0,commerce,commerce,5.32,1.32
5637.0,compare,compare,5.32,1.0
5638.0,cover,cover,5.32,1.27
5639.0,currents,currents,5.32,1.17
5640.0,deepest,deepest,5.32,1.45
5641.0,dorothy,dorothy,5.32,1.3
5642.0,editorials,editorials,5.32,1.1
5643.0,emeritus,emeritus,5.32,1.65
5644.0,endless,endless,5.32,1.85
5645.0,estimates,estimates,5.32,1.11
5646.0,evaluation,evaluation,5.32,1.8
5647.0,firm,firm,5.32,1.17
5648.0,francis,francis,5.32,1.43
5649.0,general,general,5.32,1.13
5650.0,gregory,gregory,5.32,1.11
5651.0,hoffman,hoffman,5.32,0.96
5652.0,hour,hour,5.32,0.79
5653.0,identified,identified,5.32,1.27
5654.0,indicates,indicates,5.32,1.08
5655.0,jacqueline,jacqueline,5.32,1.66
5656.0,joshua,joshua,5.32,0.98
5657.0,kristen,kristen,5.32,1.45
5658.0,label,label,5.32,1.02
5659.0,literally,literally,5.32,1.52
5660.0,louise,louise,5.32,1.17
5661.0,mas,mas,5.32,1.04
5662.0,measure,measure,5.32,1.1
5663.0,medium,medium,5.32,0.79
5664.0,mention,mention,5.32,0.74
5665.0,michigan,michigan,5.32,1.28
5666.0,names,names,5.32,1.0
5667.0,nassau,nassau,5.32,1.43
5668.0,negotiations,negotiations,5.32,1.38
5669.0,nineteenth,nineteenth,5.32,1.45
5670.0,pa,pa,5.32,1.65
5671.0,palmer,palmer,5.32,1.02
5672.0,partly,partly,5.32,1.17
5673.0,peeps,peeps,5.32,1.58
5674.0,plz,plz,5.32,1.89
5675.0,posts,posts,5.32,1.11
5676.0,presumably,presumably,5.32,1.15
5677.0,quite,quite,5.32,1.71
5678.0,rebounds,rebounds,5.32,1.32
5679.0,remind,remind,5.32,1.43
5680.0,reserve,reserve,5.32,1.11
5681.0,review,review,5.32,1.02
5682.0,rite,rite,5.32,1.19
5683.0,rye,rye,5.32,1.35
5684.0,selena,selena,5.32,0.94
5685.0,site,site,5.32,0.79
5686.0,skip,skip,5.32,1.46
5687.0,someone's,someone's,5.32,1.28
5688.0,speech,speech,5.32,1.75
5689.0,step,step,5.32,0.87
5690.0,subway,subway,5.32,1.68
5691.0,surface,surface,5.32,1.08
5692.0,table,table,5.32,0.68
5693.0,taking,taking,5.32,1.3
5694.0,tells,tells,5.32,1.27
